UniqueCount	AmbigCount
0	0
0	0
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
0	0
0	0
1	0
382	119
0	69
9	43
0	0
0	0
160	1713
8	1017
29	1302
3	863
122	370
8	39
51	468
2	685
8	0
0	0
61	3
0	0
0	0
5	0
0	0
3	16
0	0
0	0
0	1
0	94
5	220
61	406
4	66
0	257
27	44
4	174
0	42
10	2
12	1
0	509
1137	951
1	512
0	203
1	159
14	549
0	330
75	86
4	350
110	2775
1	2698
0	131
0	0
1	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1026
14	1710
15	215
30	1063
3	114
0	33
2	1483
1	390
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
15	1
245	35
0	6
0	0
0	31
0	83
90	2795
2	15
0	5
0	705
0	2617
1	207
0	1189
24	22
0	340
0	19
2	70
6	402
77	35
0	835
23	2
2	5
0	0
0	6
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
5	359
0	0
0	0
0	0
0	0
7	0
573	3440
5	202
0	3
0	2299
0	525
0	93
34	3292
1	3249
0	0
12	1
0	136
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	9
0	7
0	1
0	0
0	2
2	5
0	5
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	20
0	1
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
3	0
508	59
10	325
3	313
0	9
0	23
6	248
38	16
2	13
47	7
3	13
0	13
3	4199
7	0
0	0
66	36
4	32
0	2
0	2
0	6
1532	163
0	38
0	0
0	0
0	0
0	38
0	0
0	38
0	38
4	855
0	839
0	879
0	5
2	583
0	718
1	856
0	6
0	26
0	669
22	22
33	94
0	8
0	0
0	26
1	105
0	60
0	67
0	105
0	128
0	61
0	64
0	34
0	57
0	93
0	29
0	90
0	68
0	4
0	57
0	23
0	58
0	92
1	11
0	102
0	66
0	44
0	2
0	6
0	3
1	3
1	1
1	2
0	0
8	31
0	31
0	0
0	2
3	37
1	39
0	23
0	17
0	18
0	0
0	0
0	0
109	1295
0	542
14	735
0	341
61	786
0	194
9	200
1	0
1	5
242	891
9	20
0	16
0	72
0	8
2	72
2	69
0	14
0	70
0	11
0	11
2	707
0	21
70	23
4	46
3	26
9	36
4	31
0	6
1	9
0	240
5	12
25	67
3	14
5	204
0	0
2143	1891
0	348
2	382
11	98
0	10
1	857
0	27
1	78
0	0
1	0
0	0
0	0
0	0
0	0
