UniqueCount	AmbigCount
0	0
0	0
1	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
404	148
0	78
8	66
2	1
0	0
118	1153
4	733
12	894
7	576
99	269
0	41
33	314
3	430
3	0
0	0
32	6
0	0
0	0
7	0
0	0
1	20
1	0
0	0
0	0
0	339
17	267
79	501
2	73
0	327
20	50
2	189
0	66
13	0
9	0
0	547
1171	1093
0	551
0	185
0	166
6	633
2	376
37	98
0	397
130	2685
0	2598
0	93
1	1
1	6
1	6
1	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1021
13	1605
12	256
15	1016
4	112
0	73
3	1358
0	392
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
35	7
185	33
0	12
0	0
0	37
0	74
57	2272
3	20
0	13
0	555
0	2114
6	156
1	936
14	16
0	273
0	13
2	65
5	366
41	39
0	669
11	1
0	7
0	0
1	22
0	4
0	4
0	4
0	0
0	0
0	4
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	372
0	0
0	0
0	0
0	0
0	0
493	3371
4	190
0	2
0	2241
1	493
5	81
31	3177
3	3142
0	0
10	4
0	130
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	0
0	0
0	0
0	10
0	1
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
506	65
39	978
5	914
0	38
0	75
6	773
44	18
3	10
26	9
7	9
1	8
2	3569
1	0
0	0
35	12
1	9
0	1
2	2
0	3
1348	196
0	41
0	1
0	0
0	0
0	40
0	0
0	39
0	39
0	643
1	618
0	659
1	1
0	443
0	546
0	644
0	5
0	24
0	523
14	26
24	65
0	17
0	0
0	32
0	97
0	67
0	76
0	96
0	100
1	60
0	42
0	36
0	59
0	85
0	25
0	79
0	52
1	1
0	35
0	15
0	35
0	77
0	9
0	88
0	48
0	28
0	1
0	3
0	2
0	2
0	1
0	1
0	0
11	31
0	30
0	0
0	3
0	32
3	39
0	19
1	15
0	19
0	0
0	0
0	0
84	1076
2	486
10	621
0	321
51	618
3	184
13	140
1	2
0	3
210	783
9	21
0	16
0	66
0	10
2	69
4	72
0	21
2	73
0	18
0	13
9	629
0	17
44	17
1	34
0	20
1	23
0	17
0	3
0	9
0	208
11	13
30	60
3	15
6	173
0	0
1939	1903
0	314
2	341
7	108
0	7
0	846
2	10
0	59
0	0
3	1
0	0
0	0
0	0
0	0
0	0
