UniqueCount	AmbigCount
0	0
0	0
5	5
2	4
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
1	0
357	79
2	61
9	45
0	0
0	0
66	1479
8	961
31	1089
3	907
137	357
7	43
57	470
3	566
5	0
0	0
45	4
0	0
0	0
1	0
1	0
1	3
3	0
0	0
0	0
0	53
2	275
45	415
3	54
0	246
23	34
2	225
0	68
4	0
7	0
0	396
627	664
0	404
0	181
0	127
6	403
0	232
52	79
0	248
158	2045
0	1977
0	86
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	807
2	1249
22	178
15	830
1	148
1	44
3	1055
0	355
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	1
214	35
0	20
0	1
0	39
0	74
34	1840
1	47
0	17
0	533
0	1667
0	190
0	776
4	14
1	248
0	13
1	60
2	242
54	10
0	411
12	2
2	4
0	0
1	7
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	360
0	0
0	0
0	0
0	0
5	0
380	2166
5	159
0	2
0	1499
1	453
1	78
39	2070
1	2005
0	0
16	1
0	128
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	0
557	29
6	224
4	215
0	5
0	19
2	183
46	32
1	19
41	14
7	23
0	21
1	4319
2	0
0	0
28	26
1	25
0	3
3	6
0	4
1239	78
0	19
0	0
0	1
0	1
0	19
0	0
0	19
0	19
5	454
1	443
0	468
1	6
0	336
0	387
0	455
0	9
0	33
0	369
12	33
26	48
0	8
0	0
0	47
1	118
0	95
0	85
0	104
0	109
0	85
0	42
0	61
0	77
1	99
0	25
0	92
0	49
0	2
0	29
0	7
0	29
0	86
2	5
0	96
0	49
0	23
0	2
0	3
0	2
0	3
0	2
0	1
0	0
3	23
0	22
2	0
1	2
3	16
0	20
0	10
0	6
0	9
0	0
4	0
0	0
56	1041
1	467
14	592
0	274
59	619
4	177
23	206
2	0
0	5
123	677
16	15
0	14
0	72
0	8
3	78
3	81
0	19
0	77
0	15
1	13
1	564
0	16
59	10
0	44
3	32
6	37
0	19
0	3
0	7
0	176
11	5
23	54
3	4
5	132
0	0
1732	1730
0	267
3	297
17	99
0	6
1	980
0	23
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
