UniqueCount	AmbigCount
0	0
0	0
0	4
0	1
2	4
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
368	66
0	46
18	36
1	0
0	0
116	1585
3	1024
19	1219
3	896
128	359
11	36
36	434
2	559
8	0
0	0
43	6
0	0
0	0
3	0
0	0
0	14
0	1
0	0
0	0
0	74
5	252
31	419
4	69
0	268
25	52
1	217
0	70
9	1
3	0
0	490
913	865
0	497
0	219
0	164
4	533
0	312
58	66
0	337
123	2449
0	2370
0	135
1	0
0	4
0	4
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	938
12	1557
15	225
19	1005
3	143
0	59
0	1348
2	418
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	3
0	0
15	0
206	22
0	5
0	0
0	40
0	82
67	2386
2	28
0	10
0	660
0	2187
4	189
1	1027
13	21
3	291
1	20
1	80
4	345
69	16
0	616
36	3
2	2
0	0
0	4
0	8
0	8
0	8
0	0
0	1
0	4
0	3
0	1
0	8
0	0
0	0
0	0
0	1
0	0
0	0
3	368
0	0
0	0
0	0
0	0
1	1
537	2896
4	230
0	3
0	1922
0	483
2	106
30	2755
9	2706
0	0
19	3
0	133
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	6
0	8
0	9
0	2
0	0
0	6
0	3
0	3
0	0
0	1
0	0
0	52
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
513	51
19	261
5	251
0	8
0	18
2	201
38	21
2	16
54	5
1	16
0	14
6	4252
2	1
0	0
54	40
1	39
0	3
2	6
0	6
1514	142
0	37
0	0
0	0
0	0
0	37
0	0
1	37
0	37
4	742
1	723
0	767
2	4
1	545
0	645
0	744
0	23
0	61
0	613
19	30
23	75
0	17
0	0
0	36
4	107
0	63
0	66
0	86
0	111
2	55
0	61
0	33
0	59
0	78
0	20
0	69
0	66
0	3
0	55
0	14
0	56
0	68
3	12
0	82
0	64
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	31
0	31
0	0
0	12
2	32
0	33
0	14
0	16
0	12
0	0
1	0
0	0
80	1138
3	512
13	639
0	315
51	671
9	173
10	177
1	0
0	3
182	750
15	21
0	17
0	98
0	14
0	100
4	103
0	21
0	104
0	16
0	12
0	640
0	20
83	18
2	41
2	21
6	27
2	25
0	6
0	18
0	181
7	6
22	60
3	17
4	128
0	0
1999	1980
0	333
5	352
15	95
0	11
4	1021
0	19
0	108
0	0
2	0
0	0
0	0
1	0
0	0
