UniqueCount	AmbigCount
1	0
0	0
0	1
2	1
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
436	132
0	73
14	60
0	0
0	0
193	1976
8	1232
23	1490
5	1006
140	431
11	48
40	515
2	732
1	2
0	0
63	11
0	0
0	0
2	1
0	0
1	30
0	0
0	0
0	0
0	91
2	257
68	530
3	74
0	368
51	51
1	219
0	69
15	2
6	4
1	470
1122	904
0	476
0	192
0	147
5	497
0	313
85	94
0	339
104	2847
1	2764
0	132
0	0
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1056
13	1742
23	221
40	1041
5	100
0	42
2	1499
2	317
0	0
0	1
1	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
8	1
0	0
19	2
344	52
0	11
0	0
0	36
0	82
105	2654
4	26
0	10
0	604
0	2466
9	183
0	1176
25	24
1	351
6	23
1	86
3	407
78	38
0	841
27	1
0	9
0	0
0	7
0	7
0	7
0	7
0	0
0	0
0	1
0	0
0	0
0	7
0	0
0	0
0	0
0	1
0	0
0	0
2	576
0	0
0	0
0	0
0	0
3	2
549	3631
2	202
0	0
1	2441
0	536
2	89
47	3448
0	3409
0	0
32	2
1	121
0	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
608	103
8	355
1	344
0	6
0	22
3	254
66	20
1	10
65	16
0	16
0	14
4	4633
3	2
0	0
153	90
4	68
0	4
2	6
0	11
1488	210
0	49
0	2
0	2
0	1
0	49
0	1
0	48
0	48
8	702
0	686
0	721
4	3
0	459
1	573
0	703
0	11
0	25
0	539
22	18
35	75
1	14
0	0
0	49
0	145
0	97
0	90
0	174
0	190
0	77
0	92
0	43
0	91
0	158
0	46
1	141
0	110
2	6
0	77
0	25
0	79
0	138
2	19
0	157
0	99
0	64
0	2
0	6
0	4
0	4
0	2
0	2
0	0
7	43
0	39
1	0
1	8
1	44
3	51
0	24
1	23
0	32
0	0
4	1
0	0
124	1305
1	621
12	733
0	371
99	729
9	215
11	179
3	0
0	0
260	920
15	19
0	16
0	79
0	8
2	90
8	92
0	13
0	81
0	11
0	10
3	743
0	21
99	31
5	50
7	25
7	33
4	21
0	11
0	21
1	253
7	12
19	79
2	19
4	174
0	0
2289	1932
0	395
7	389
16	77
0	4
2	768
0	25
0	79
0	0
2	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5343	1798
13	15
0	181
4	72
0	169
0	170
1	891
1	194
0	0
0	0
0	0
2	120
2	45
0	5
0	18
0	38
1	132
0	39
0	35
0	58
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
11	3637
25	3243
11	1879
8	880
0	3257
1	35
0	62
4	57
0	307
2	1604
0	71
0	71
0	6
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
5	2445
0	2446
15	709
8	1
4	31
2	89
3	312
9	293
1	51
1	36
0	11
0	1
3	0
0	0
2	0
3	0
0	0
15	0
4	1
0	0
0	1
3969	881
6	253
1	119
1	2
1426	235
1	70
6	0
1	1
0	0
0	10
1	0
0	0
0	2
0	196
2	198
0	151
0	61
1	0
0	11
0	9
0	6
1	5
0	0
0	0
5	0
3	0
10	16
2	10
10	4
2	8
5	1
0	439
1	4637
1	0
0	0
0	0
0	1216
0	4
17	5
2	0
1	0
0	0
0	0
0	0
0	0
25	407
3	137
0	362
6	75
8	2
25	1
0	0
1	0
1	27
5	30
5	28
0	1928
278	16712
47	11870
24	3700
0	12184
3	7336
476	504
17	458
0	0
0	0
0	218
0	208
0	204
0	214
0	204
2	298
0	309
0	291
0	188
0	288
1	277
0	162
0	3
0	8
11	22
0	10
0	11
0	0
0	0
0	0
26	82
1	19
752	259
0	98
8	142
0	17
0	0
466	926
23	868
11	607
7	462
0	592
1	372
1	112
2	10
0	3
1	9
0	0
1	0
0	0
3	507
0	80
51	509
0	12
3	28
63	48
1	21
0	0
0	12
0	0
0	0
0	3
58	8
0	0
1	3
0	0
0	3
1	3
0	0
0	0
2	0
0	27
0	0
0	0
260	29
2	0
0	0
3	0
0	0
0	44
0	5
6	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1099
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
12	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	4
0	0
48	470
0	470
0	116
0	113
1	9
0	0
0	1
0	0
8	1
117	1182
0	1168
0	179
0	180
0	0
2	1
1	12
582	93
1018	164
0	25
0	0
0	0
32	182
13	179
0	0
1628	4768
139	4408
187	2320
26	11
0	0
0	40
18	1257
0	1561
0	1525
0	1760
0	1756
1	1551
0	1634
2	1698
0	1416
1	1667
3	1959
25	1531
0	1554
0	1276
0	1480
0	1334
0	1755
4	1264
1	1296
0	1495
0	1487
0	1365
0	1223
0	1527
0	1755
0	1215
0	1452
0	1276
0	1513
0	1316
0	1755
0	1513
0	1513
0	1276
0	1298
0	1480
0	1513
0	1755
0	1480
0	1480
0	1487
0	1755
0	1223
0	1279
0	1731
0	1763
0	1756
0	1763
0	1755
0	1468
0	1755
0	1514
0	1763
0	1763
0	1763
0	1068
0	1513
0	1754
184	67
17	554
0	521
0	0
5	3
1	0
0	0
2	3
0	0
0	0
0	0
0	0
2	389
2	389
0	71
0	77
0	81
0	19
0	0
1	0
0	287
3	0
0	0
0	0
0	4
0	4
0	4
0	0
0	3
0	2
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
72	17
0	0
13	0
0	0
736	520
1	424
0	131
0	0
0	0
0	0
0	0
8	1
0	0
7	830
747	1230
0	234
0	1020
1	517
1	374
2	437
208	73
1	59
0	0
0	0
0	527
0	1169
0	1168
0	1134
4	790
52	1138
0	53
0	358
7	71
0	0
0	0
0	1
0	1
0	0
0	0
2	0
0	1
0	1
0	0
1	59
0	70621
0	16700
10	12936
0	121540
0	130190
0	130775
3	104824
6	2635
0	274
0	81
343	2584
28	90
3	253
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	295
0	0
0	0
0	0
0	0
9	3
1	99
0	0
0	3297
0	3297
1	1778
3	24
8	12
11	228
22	187
9	147
5	11
0	1
22	163
2	50
0	2
0	0
2	0
4	2
4	5851
27	3279
11	43
0	5933
0	5933
14	5008
0	0
6	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	187
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
2	0
55	108
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
22	14
0	56
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
118	57
1	33
1	0
0	0
0	0
0	0
4	8
0	7
0	0
2	0
0	24
4	79
0	838
0	797
0	49
10	85
0	806
1	405
3	17
6	382
191	43
6	21
5	10
4	2
0	0
0	737
8	801
0	61
1	48
0	71
0	60
0	18
472	100
0	6
0	186
0	22
0	15
0	24
0	0
0	7
0	0
0	0
2	4897
0	66
0	5
0	3
0	28
0	5768
5	5883
0	0
1	0
3	0
14	97
1	166
0	6288
0	7
2	39
129	1540
0	5084
0	90
0	542
1	378
3	0
0	0
0	0
10	2
0	0
12	1
6	2
0	0
0	0
0	34
0	0
1	0
53	3
40	5
0	0
93	663
46	595
0	0
888	375
3	1
0	97
1	152
1	145
0	26
0	179
0	12
17	2
215	308
4	149
2	100
97	20
17	114
5	1
3	1
0	2
0	5
0	6
0	1
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	208
0	71
0	33
5	199
5	53
1	31
1	57
0	0
0	0
0	0
48	4
18	6242
30	6320
23	433
3	255
0	290
0	89
0	40
1	35
0	0
62	435
3486	904
3	41
0	34
0	0
0	6
0	0
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
832	649
70	527
1	0
1	1
3	1
473	2318
8	1418
24	2199
1	60
0	87
2	387
2	2
3	412
0	99
0	29
0	5
0	0
446	88
30	37
0	103
0	31
0	17
0	73
16	221
0	402
0	393
0	427
2	600
10	553
22	3
0	537
0	7
7	24
0	9
0	0
0	2862
3	2923
0	1143
6	1138
7	136
5	58
0	16
53	37
0	0
0	0
6	8
0	0
0	6
4	86
97	803
67	713
0	758
6	736
8	32
0	34
19	19
259	74
0	41
0	0
0	1
1	1199
5	1158
10	34
32	8
0	194
0	0
0	362
0	275
0	110
27	22
2	296
0	10
30	279
0	247
2	47
1	21
0	68
5	21
5	1342
12	1348
1	1346
16	1340
5	134
4	64
0	22
1	19
100	17
5	0
0	63
0	63
3	64
0	33
0	22
0	1
2	1
0	0
0	1
0	0
1	1088
300	1697
2	179
102	132
5	31
0	805
2482	696
12	29
99	143
0	279
2	192
2	25
1	45
0	0
1	0
0	0
0	0
0	0
65	172
4	7
1	21
0	140
0	0
0	0
0	2668
1	2668
23	595
1	65
6	64
0	57
0	59
0	22
0	0
1	1
2	1
0	53
0	0
0	54
2	53
0	58
0	324
98	336
1	54
0	274
0	10
0	22
1	21
0	6
0	0
0	0
0	1
0	1
0	1
0	0
0	4
817	571
2	4
5	282
0	301
0	459
0	255
0	153
0	267
0	221
0	226
0	216
0	29
0	0
0	0
0	0
2093	268
2	2
80	1095
54	1217
5	698
3	563
2	1123
0	98
28	629
0	822
2	829
2	123
0	74
0	1
0	5
0	0
0	1
1	0
1	0
72	1077
465	1127
2	15
0	0
0	0
1	0
37	302
0	298
0	256
1	268
10	208
80	256
0	244
0	159
19	29
0	0
1	25
41	47
4	31
0	38
7	256
37	396
35	9
3	191
42	71
113	679
73	624
5	8
43	9
1	441
0	609
3	75
0	0
0	0
0	0
0	0
0	0
0	0
298	1201
85	846
2	1148
146	952
1	198
11	754
0	425
2	5
660	3027
58	2972
5	36
0	203
0	262
131	906
20	885
12	38
0	7
5	39
12	39
3	23
3	10
0	22
0	3
2	0
7	1
0	0
0	1700
4	1696
3	1680
0	134
1	124
0	48
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	14
0	14
0	0
0	17
0	17
0	2
0	16
1	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
267	1342
0	18
0	364
3	1022
73	10
0	0
0	0
0	0
3	1
144	16
0	3
0	0
1	1
278	7600
26	5750
41	5125
13	5127
1	1697
4	2686
318	1439
0	92
0	1267
27	1022
13	16
1	0
0	0
0	0
1	988
0	988
0	673
0	112
54	301
0	0
520	503
3	143
4	4
2	26
0	0
0	0
10	0
0	0
4	3
0	3
0	0
0	0
0	0
0	0
1	4830
47	4777
6	8
0	684
43	3426
1	3161
0	3105
1	3771
4	3459
0	118
0	8
0	2
4	112
1	65
2	376
44	7
48	136
3	240
1	0
0	2
2	15
0	13
0	0
0	0
0	0
5	1727
6	1729
6	2
5	39
7	21
10	156
355	194
0	28
7	0
2	10
0	2
0	111
3	11
0	110
29	1430
15	1401
19	1095
2364	1410
239	53
0	17
0	10
2	15
0	0
0	0
25	37
0	0
0	0
1	33
0	0
48	15
0	9
1	0
0	0
0	0
0	0
1	202
0	202
2	2
49	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
1	2
0	0
0	0
0	4
0	1
0	1
0	0
0	4
0	4
0	4
0	2
1	0
34	664
23	275
66	399
7	125
0	208
5	370
63	219
0	0
3	0
0	2
0	0
0	0
0	0
0	0
2	2765
0	2750
50	159
0	194
0	19
2	148
12	161
3	50
0	0
18	1
744	87
21	112
6	112
0	7
0	1221
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	25
0	14
1060	308
0	5
0	129
0	50
2	0
5	0
22	4
1	0
0	0
0	0
7	4
63	839
0	712
7	238
0	186
0	29
1	16
0	27
0	25
0	0
0	18
0	0
0	0
0	0
38	3
0	7
17	1578
5	96
0	152
14	1590
0	743
0	631
0	126
26	688
29	108
1	0
0	0
0	0
0	0
3	3
0	3
1	131
0	113
0	83
2	97
0	78
1	92
1	87
0	12
0	11
0	9
0	18
0	21
0	29
0	39
0	94
26	684
5	670
1	482
6	352
0	79
7	22
1	4
0	533
2	2
10	534
0	2
14	13
68	1360
30	1356
0	68
4	33
12	173
1	188
128	59
20	46
2	0
0	0
0	0
0	12
8	713
1	179
0	674
0	30
0	0
0	615
11	3
1	0
0	0
4	14
0	0
0	0
0	0
0	0
3	945
10348	5739
1	83
0	59
1	596
0	660
0	2224
0	15
2587	813
14	100
5	423
0	24
5	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	747
19	690
2	37
0	37
1	515
4	6
27	421
7	130
0	58
0	0
0	3287
0	0
1	0
0	0
172	61
5	23
0	2
0	4
0	8
0	3
0	8
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	501
0	501
0	0
10	68
0	22
0	48
0	0
0	25
339	160
0	5
0	1
0	1
0	3
900	444
0	303
0	27
1	23
80	12
1	0
0	0
0	0
0	0
0	92
0	0
0	0
0	0
0	0
0	171
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	66
241	96
0	0
0	0
0	0
0	0
1	0
5	1
22035	2948
0	0
0	0
9	447
0	423
2	635
65	623
0	597
3	208
0	135
7	134
0	14
0	88
2	0
12	1
0	2
0	0
5	2
0	5
14	6
393	9839
0	9646
0	9470
6	9579
11	185
0	311
8	40
1	772
0	816
1	4
1	719
0	86
8	560
0	0
5	114
3	0
8	1
0	0
0	0
0	0
0	106
3	106
0	8
1	22
0	1558
0	5
12	1
0	2539
0	4479
1	2335
13	4340
7	337
1	2296
0	32
2	429
0	3884
7	91
0	2662
6	614
0	0
763	762
3	621
0	96
5	11
1	15
1	59
52	2054
41	1777
19	1748
0	89
0	123
1	150
7	73
5	65
46	41
0	83
0	21
0	0
0	0
21	2485
96	2569
0	547
2	161
0	79
0	0
6	1
5	0
23	1
1	1100
6	478
0	471
1	218
8	192
0	211
65	466
0	192
2	59
0	0
315	1982
0	1758
28	513
5	708
1	81
0	503
0	0
0	0
558	262
0	191
22	82
0	21
4	26
0	15
6	2
0	338
0	82
89	351
0	1
0	33
3	15
0	0
1	32
2	31
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	59
1	53
1	8
0	8
0	6
0	5
0	3
0	0
0	0
2	30
347	96
0	248
0	289
1	275
6	209
1	39
74	85
26	239
0	240
22	145
0	732
0	2
0	5
25	915
28	284
