UniqueCount	AmbigCount
0	0
0	0
0	4
0	2
4	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
419	83
0	52
12	44
1	0
0	0
192	1336
5	883
19	1059
4	594
83	253
1	29
40	311
2	463
3	0
0	0
60	2
0	0
0	0
10	0
0	0
0	11
0	0
0	0
0	0
0	103
3	278
77	557
0	69
0	378
36	42
0	202
0	67
18	1
7	5
1	380
1196	701
1	386
0	125
1	113
8	385
1	251
55	71
0	289
103	2951
2	2888
0	93
0	0
0	5
1	5
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	965
30	1672
21	234
23	970
4	74
0	57
1	1469
0	349
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
22	3
220	27
0	11
0	0
0	35
0	65
82	2699
4	18
0	13
0	645
0	2543
5	196
1	1126
22	14
0	321
2	18
6	58
5	415
66	28
1	828
20	1
1	2
0	0
0	8
0	6
0	6
0	6
0	0
0	0
0	4
0	4
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	515
0	0
0	0
0	0
0	0
2	0
649	3735
4	161
0	4
0	2460
2	455
3	61
50	3585
5	3564
0	0
9	0
0	186
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	0
0	0
0	17
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
591	45
8	331
3	319
0	9
0	27
6	256
53	16
0	12
15	8
2	12
0	9
2	3981
5	0
0	0
45	36
1	32
0	3
0	6
0	7
1722	134
0	23
0	0
0	0
0	0
0	23
0	0
0	23
0	23
6	773
1	770
0	801
3	5
0	521
0	625
0	779
0	7
0	36
0	602
18	12
29	85
0	13
0	0
0	26
1	132
0	88
0	84
0	167
0	183
0	64
0	103
0	36
0	94
0	143
0	40
0	124
0	116
1	8
0	87
0	25
0	87
0	118
1	27
0	145
0	108
0	68
0	0
0	6
0	0
0	1
0	0
1	6
0	0
12	50
0	49
0	0
2	4
2	23
3	27
0	10
1	12
0	13
0	0
0	0
0	0
139	1156
1	595
20	581
0	297
58	553
0	157
18	119
5	2
0	8
231	723
8	21
0	16
0	96
0	4
2	99
5	90
0	15
0	98
0	12
0	10
2	546
0	27
61	7
1	23
1	9
2	21
1	14
0	5
0	6
0	163
12	4
22	47
6	12
6	189
0	0
2557	1791
0	314
0	354
15	66
0	6
1	897
5	23
1	70
0	0
3	0
0	1
0	1
0	0
0	0
0	0
