UniqueCount	AmbigCount
0	0
0	0
1	5
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
421	121
0	87
15	63
1	0
1	0
104	1541
5	989
14	1193
6	918
123	352
9	35
41	439
1	576
9	0
0	0
44	2
0	0
0	0
3	0
0	0
0	7
1	0
0	0
0	0
0	97
7	295
65	463
3	50
0	268
19	37
0	243
0	77
14	0
6	2
1	512
849	880
0	516
0	223
2	158
12	531
0	315
79	63
0	364
150	2640
4	2561
0	93
2	0
0	7
0	7
0	1
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
0	1043
13	1604
34	265
18	1067
2	148
0	54
2	1326
2	454
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
23	2
217	27
1	9
0	0
0	46
0	103
82	2838
1	35
0	14
0	765
0	2636
2	221
1	1263
12	14
0	359
3	23
3	84
1	420
71	26
1	757
15	1
1	3
0	0
0	12
0	7
0	7
0	7
0	0
0	0
0	4
1	3
0	0
0	7
0	0
0	0
0	2
0	2
0	0
0	0
0	363
0	0
0	0
0	0
0	0
1	0
575	3176
4	223
0	6
0	2140
0	542
5	107
34	3044
5	2983
0	0
11	0
0	143
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
604	47
19	353
6	335
0	11
0	23
9	279
77	25
3	20
54	8
6	17
0	20
6	4676
4	0
0	0
38	22
1	19
0	0
1	1
0	5
1449	127
0	25
0	1
0	0
0	0
0	24
0	0
0	24
0	24
3	571
0	550
0	586
1	2
0	403
0	486
0	573
0	8
0	28
1	466
16	24
20	58
0	11
0	0
0	22
1	87
0	61
0	50
0	117
1	127
1	41
0	59
0	18
0	53
0	110
0	24
0	92
0	60
0	0
0	44
0	13
0	47
0	90
4	7
0	103
0	62
0	36
0	1
0	4
0	1
0	1
0	1
0	3
0	0
8	35
0	34
1	0
0	9
4	34
4	42
0	24
0	19
0	20
0	0
6	0
0	0
84	1145
2	474
9	673
0	334
66	672
4	184
7	171
3	1
1	6
214	848
21	23
0	19
0	97
1	8
6	106
3	102
0	22
0	98
0	21
0	17
2	692
0	32
85	13
5	33
3	15
4	23
4	20
0	3
0	16
1	208
9	6
24	46
3	8
3	167
0	0
2291	2103
0	342
5	380
16	120
0	6
0	1120
0	28
0	127
0	0
2	0
0	0
0	0
0	0
0	0
